,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
9304,Rockaway Beach,40.582801696845586,-73.82236121088751,La Fruteria,40.58281315661051,-73.81748423610179,Juice Bar
9305,Rockaway Beach,40.582801696845586,-73.82236121088751,Brothers Rockaway,40.580586,-73.82595,Food Stand
9306,Rockaway Beach,40.582801696845586,-73.82236121088751,Super Burrito,40.582926,-73.817741,Burrito Place
9307,Rockaway Beach,40.582801696845586,-73.82236121088751,La Cevicheria,40.58285126419577,-73.81772173005663,Beach Bar
9308,Rockaway Beach,40.582801696845586,-73.82236121088751,Popeyes Louisiana Kitchen,40.58445369772233,-73.8209737503724,Fried Chicken Joint
9309,Rockaway Beach,40.582801696845586,-73.82236121088751,Community House,40.583171324719736,-73.82210991936336,New American Restaurant
9310,Rockaway Beach,40.582801696845586,-73.82236121088751,Motorboat & The Big Banana,40.58292567524406,-73.81775213330162,Fast Food Restaurant
9311,Rockaway Beach,40.582801696845586,-73.82236121088751,Uma's,40.582863,-73.817733,Eastern European Restaurant
9312,Rockaway Beach,40.582801696845586,-73.82236121088751,RBQ Rockaway Beach BBQ,40.584755,-73.819514,BBQ Joint
9313,Rockaway Beach,40.582801696845586,-73.82236121088751,The Summer Shift by The MP Shift,40.58515191501283,-73.81790073207473,Brazilian Restaurant
9314,Rockaway Beach,40.582801696845586,-73.82236121088751,Island Veggie,40.58525728727298,-73.81794678255227,Vegetarian / Vegan Restaurant
9315,Rockaway Beach,40.582801696845586,-73.82236121088751,Key Food,40.582918,-73.827451,Supermarket
9316,Rockaway Beach,40.582801696845586,-73.82236121088751,Sorrentino’s Market,40.58406,-73.820991,Butcher
9317,Rockaway Beach,40.582801696845586,-73.82236121088751,sams sweet shop,40.58417842681121,-73.82044727082175,Candy Store
9318,Rockaway Beach,40.582801696845586,-73.82236121088751,Lobster Joint,40.58288962341879,-73.81764833713036,Seafood Restaurant
9319,Rockaway Beach,40.582801696845586,-73.82236121088751,Keyfood,40.58251467288814,-73.82559754788561,Grocery Store
9320,Rockaway Beach,40.582801696845586,-73.82236121088751,The Clam Bar,40.584723,-73.819513,Seafood Restaurant
9321,Rockaway Beach,40.582801696845586,-73.82236121088751,MTA Subway - Beach 98th St/Playland (A/S),40.58537238930544,-73.82060906178754,Metro Station
9322,Rockaway Beach,40.582801696845586,-73.82236121088751,The High Tide Hotel,40.5848013607483,-73.81943598389626,Hotel
9323,Rockaway Beach,40.582801696845586,-73.82236121088751,Beach 98 St - Playland,40.585231118957594,-73.81979624432003,Beach
9324,Rockaway Beach,40.582801696845586,-73.82236121088751,Boarders On The Boards,40.582592,-73.818164,Board Shop
9325,Rockaway Beach,40.582801696845586,-73.82236121088751,La Barracuda,40.584897,-73.818867,Colombian Restaurant
9326,Rockaway Beach,40.582801696845586,-73.82236121088751,Breezy's BBQ,40.5828400381422,-73.81778956161918,BBQ Joint
9327,Rockaway Beach,40.582801696845586,-73.82236121088751,Palenque,40.583001,-73.817741,Arepa Restaurant
9328,Rockaway Beach,40.582801696845586,-73.82236121088751,citysticks,40.58285506743939,-73.81768245980379,Ice Cream Shop
9329,Rockaway Beach,40.582801696845586,-73.82236121088751,BLP,40.582842,-73.817628,Latin American Restaurant
9330,Rockaway Beach,40.582801696845586,-73.82236121088751,Ode to the Elephants,40.582931,-73.817617,Thai Restaurant
9331,Rockaway Beach,40.582801696845586,-73.82236121088751,Edible Island,40.582882,-73.817567,Poke Place
9332,Rockaway Beach,40.582801696845586,-73.82236121088751,Beach 106,40.58041939238558,-73.82599386836213,Beach
9333,Rockaway Beach,40.582801696845586,-73.82236121088751,Bolivian Llama Party,40.58286188767269,-73.81752737146522,Food Truck
9334,Rockaway Beach,40.582801696845586,-73.82236121088751,Bolivian Llama Party,40.582891057123504,-73.81751583165169,Latin American Restaurant
9335,Rockaway Beach,40.582801696845586,-73.82236121088751,MTA Bus - Rockaway Beach Bl & Beach 96 St (Q22/Q53/QM16),40.58544158935547,-73.81793975830078,Bus Stop
9336,Neponsit,40.572036730217015,-73.85754672410827,Beach 136 Street,40.57609348843206,-73.85532751325336,Beach
9337,Neponsit,40.572036730217015,-73.85754672410827,Neponsit Beach,40.57040234878789,-73.85978731529914,Beach
9338,Neponsit,40.572036730217015,-73.85754672410827,South Beach/Beach 138th Street,40.57417980931716,-73.8556007801524,Beach
9339,Neponsit,40.572036730217015,-73.85754672410827,Neponsit Beach 143th St.,40.570192955175955,-73.86006871158484,Beach
9340,Neponsit,40.572036730217015,-73.85754672410827,Beach 137th Street,40.570981,-73.852761,Beach
9341,Murray Hill,40.764126122614066,-73.81276269135866,Hahm Ji Bach - 함지박,40.763021787852146,-73.81504155699612,Korean Restaurant
9342,Murray Hill,40.764126122614066,-73.81276269135866,Coffee Factory,40.76312523471443,-73.81434112787247,Coffee Shop
9343,Murray Hill,40.764126122614066,-73.81276269135866,Mr. Tofu,40.76484061391216,-73.81226649660726,Korean Restaurant
9344,Murray Hill,40.764126122614066,-73.81276269135866,Northern Sushi,40.76471686204941,-73.81123547397227,Japanese Restaurant
9345,Murray Hill,40.764126122614066,-73.81276269135866,Mapo BBQ,40.76230926747885,-73.81487967625917,Korean Restaurant
9346,Murray Hill,40.764126122614066,-73.81276269135866,Kum Sung Chik Naengmyun,40.76312208490418,-73.81509111682782,Korean Restaurant
9347,Murray Hill,40.764126122614066,-73.81276269135866,Geo Si Gi Restaurant,40.764865361948935,-73.81198259646033,Korean Restaurant
9348,Murray Hill,40.764126122614066,-73.81276269135866,Cafe de Cupping,40.76526083298754,-73.81436801530978,Coffee Shop
9349,Murray Hill,40.764126122614066,-73.81276269135866,Picnic Garden,40.764699887941646,-73.81067519120313,BBQ Joint
9350,Murray Hill,40.764126122614066,-73.81276269135866,Jongro BBQ,40.7641127882201,-73.8094035270143,Korean Restaurant
9351,Murray Hill,40.764126122614066,-73.81276269135866,SGD Tofu House & BBQ,40.762125119054176,-73.81553157736664,Korean Restaurant
9352,Murray Hill,40.764126122614066,-73.81276269135866,H Mart,40.76323932806853,-73.8091263257427,Supermarket
9353,Murray Hill,40.764126122614066,-73.81276269135866,Mad For Chicken,40.76342579479461,-73.80772377497605,Korean Restaurant
9354,Murray Hill,40.764126122614066,-73.81276269135866,Bonjuk Korean Traditional Porridge Restaurant,40.76487281750307,-73.8121110221354,Korean Restaurant
9355,Murray Hill,40.764126122614066,-73.81276269135866,IHOP,40.764285328010274,-73.80953077388979,Breakfast Spot
9356,Murray Hill,40.764126122614066,-73.81276269135866,Jeong Yook,40.764801,-73.812489,Korean Restaurant
9357,Murray Hill,40.764126122614066,-73.81276269135866,Paradise Alley,40.7626029998596,-73.8142868661331,Bar
9358,Murray Hill,40.764126122614066,-73.81276269135866,Chase Bank,40.76497137695377,-73.81136920646958,Bank
9359,Murray Hill,40.764126122614066,-73.81276269135866,Palazzo (파라쪼),40.7639932089127,-73.81023561497821,Bar
9360,Murray Hill,40.764126122614066,-73.81276269135866,Paris Baguette,40.76351698968787,-73.80917270293376,Bakery
9361,Murray Hill,40.764126122614066,-73.81276269135866,Hanyang Mart,40.765269287434606,-73.81353463174712,Supermarket
9362,Murray Hill,40.764126122614066,-73.81276269135866,돌아온 1.5 닭갈비,40.76347265937273,-73.8071546891193,Korean Restaurant
9363,Murray Hill,40.764126122614066,-73.81276269135866,Han Joo,40.762274065368665,-73.8147692298185,Korean Restaurant
9364,Murray Hill,40.764126122614066,-73.81276269135866,Emone Korean Family Restaurant,40.763339269345835,-73.80914000254883,Korean Restaurant
9365,Murray Hill,40.764126122614066,-73.81276269135866,The Cast Iron Pot 3,40.76335,-73.80748,Korean Restaurant
9366,Murray Hill,40.764126122614066,-73.81276269135866,Sodam,40.763867658707134,-73.80841950191183,Korean Restaurant
9367,Murray Hill,40.764126122614066,-73.81276269135866,큰손 칼국수,40.76586428971515,-73.81090861460873,Korean Restaurant
9368,Murray Hill,40.764126122614066,-73.81276269135866,Harmony Karaoke KTV,40.76216,-73.81372,Karaoke Bar
9369,Murray Hill,40.764126122614066,-73.81276269135866,Cinderella Hair Castle,40.76520460626069,-73.8157847515459,Cosmetics Shop
9370,Murray Hill,40.764126122614066,-73.81276269135866,Gugongtan,40.76317994459784,-73.81510419142043,Korean Restaurant
9371,Murray Hill,40.764126122614066,-73.81276269135866,cocohodo,40.763422578159435,-73.8070501374668,Dessert Shop
9372,Murray Hill,40.764126122614066,-73.81276269135866,병천자매순대 (Byun Chung Soon Dae Restaurant) (Byun Chung Soon Dae Restaurant),40.76423360851895,-73.80900947753332,Korean Restaurant
9373,Murray Hill,40.764126122614066,-73.81276269135866,Su Ra Chung,40.76226220292855,-73.81543261486227,Korean Restaurant
9374,Murray Hill,40.764126122614066,-73.81276269135866,Tavern 157,40.76356012796605,-73.80787177652778,Pub
9375,Murray Hill,40.764126122614066,-73.81276269135866,Gupji,40.76226,-73.815346,Fish & Chips Shop
9376,Murray Hill,40.764126122614066,-73.81276269135866,TD Bank,40.7649423,-73.8136486,Bank
9377,Murray Hill,40.764126122614066,-73.81276269135866,Picnic Garden BBQ Buffet House,40.765209098650466,-73.81771942981145,Korean Restaurant
9378,Murray Hill,40.764126122614066,-73.81276269135866,Domino's Pizza,40.7655941950371,-73.81696153432813,Pizza Place
9379,Murray Hill,40.764126122614066,-73.81276269135866,Firestone Complete Auto Care,40.764569,-73.810255,Automotive Shop
9380,Murray Hill,40.764126122614066,-73.81276269135866,Yupdduk (동대문 엽기떡볶이) (Yupdduk),40.763456732347336,-73.80757640759867,Korean Restaurant
9381,Murray Hill,40.764126122614066,-73.81276269135866,KFC,40.76533397320744,-73.81271698455498,Fried Chicken Joint
9382,Murray Hill,40.764126122614066,-73.81276269135866,New York Spa & Sauna,40.76504325737277,-73.8169421115124,Bath House
9383,Murray Hill,40.764126122614066,-73.81276269135866,Chinese House 중국집,40.76218927723865,-73.81544243252516,Asian Restaurant
9384,Murray Hill,40.764126122614066,-73.81276269135866,DAHEEN WANG MANDOO,40.76485186227894,-73.81215808093691,Korean Restaurant
9385,Murray Hill,40.764126122614066,-73.81276269135866,Verizon Authorized Retailer - TCC,40.7635671,-73.8070675,Mobile Phone Shop
9386,Murray Hill,40.764126122614066,-73.81276269135866,Daeji Daeji 돼지되지,40.76221186792486,-73.81467031272346,Korean Restaurant
9387,Murray Hill,40.764126122614066,-73.81276269135866,Misoya,40.7634137978149,-73.80714530852005,Restaurant
9388,Murray Hill,40.764126122614066,-73.81276269135866,Sanford Avenue & 149th Street,40.760364222952326,-73.81508742003939,Intersection
9389,Floral Park,40.741378421945434,-73.70884705889246,Singas Famous Pizza,40.737652521270086,-73.70751159046831,Pizza Place
9390,Floral Park,40.741378421945434,-73.70884705889246,Hillside Dosa Hutt,40.73734606946772,-73.709384236808,Dosa Place
9391,Floral Park,40.741378421945434,-73.70884705889246,Apna Bazar,40.737121735849506,-73.70810422955519,Grocery Store
9392,Floral Park,40.741378421945434,-73.70884705889246,Flavor Of India,40.737425432982285,-73.70853985096201,Indian Restaurant
9393,Floral Park,40.741378421945434,-73.70884705889246,MS 172,40.7408867304422,-73.71333556194841,Basketball Court
9394,Floral Park,40.741378421945434,-73.70884705889246,Dolly's Beauty Salon,40.73744906225275,-73.70821088328614,Salon / Barbershop
9395,Holliswood,40.7209572076444,-73.76714166714729,Dunkin',40.720192014608216,-73.76211056104506,Donut Shop
9396,Holliswood,40.7209572076444,-73.76714166714729,T-Mobile,40.718225,-73.765015,Mobile Phone Shop
9397,Holliswood,40.7209572076444,-73.76714166714729,Subway,40.719823527307774,-73.76146256277127,Sandwich Place
9398,Holliswood,40.7209572076444,-73.76714166714729,Foodtown of Hollis,40.720664,-73.761509,Grocery Store
9399,Holliswood,40.7209572076444,-73.76714166714729,Popeyes Louisiana Kitchen,40.71822634513748,-73.76503457600245,Fried Chicken Joint
9400,Holliswood,40.7209572076444,-73.76714166714729,McLaughlin Playground,40.72421739197754,-73.76607157542695,Playground
9401,Holliswood,40.7209572076444,-73.76714166714729,Fruits Vegetables And Grocery,40.72018051147461,-73.76229095458984,Convenience Store
9402,Jamaica Estates,40.71680483014613,-73.7872269693666,Grand Central Parkway at Exit 18,40.71920377570646,-73.79075489803017,Intersection
9403,Jamaica Estates,40.71680483014613,-73.7872269693666,Le Woof Walk,40.71930706501007,-73.79079648232604,Dog Run
9404,Jamaica Estates,40.71680483014613,-73.7872269693666,Q30/Q31 bus stop,40.71953954463752,-73.79073547920552,Bus Station
9405,Jamaica Estates,40.71680483014613,-73.7872269693666,Dhaka Hajir Biryani,40.72098922729492,-73.78678131103516,Indian Restaurant
9406,Queensboro Hill,40.7445723092867,-73.82580915110559,Kung Fu Xiao Long Bao,40.743379942633446,-73.82574089492095,Dumpling Restaurant
9407,Queensboro Hill,40.7445723092867,-73.82580915110559,Yeh's Bakery 紅葉,40.74571425282124,-73.8259117918444,Bakery
9408,Queensboro Hill,40.7445723092867,-73.82580915110559,Tea Shop 168 & Bakery,40.743241166321226,-73.82572613193412,Bakery
9409,Queensboro Hill,40.7445723092867,-73.82580915110559,Main Street Taiwanese Gourmet 北港台菜,40.743537865721244,-73.82582518631871,Chinese Restaurant
9410,Queensboro Hill,40.7445723092867,-73.82580915110559,Lake Pavilion Restaurant,40.74262183933804,-73.82497019158409,Chinese Restaurant
9411,Queensboro Hill,40.7445723092867,-73.82580915110559,TD Bank,40.7468293,-73.8264688,Bank
9412,Queensboro Hill,40.7445723092867,-73.82580915110559,MAC Cosmetics,40.743178443022124,-73.82985938732303,Cosmetics Shop
9413,Queensboro Hill,40.7445723092867,-73.82580915110559,NYHQ-Cafeteria,40.747044317295654,-73.82457931281114,Café
9414,Queensboro Hill,40.7445723092867,-73.82580915110559,Hydroponic Garden Centers - Homebrew Too,40.741427,-73.821947,Hobby Shop
9415,Queensboro Hill,40.7445723092867,-73.82580915110559,Phil & Son's Pizzeria,40.74562840333674,-73.82590973423888,Pizza Place
9416,Queensboro Hill,40.7445723092867,-73.82580915110559,Asian Gourmet Restaurant,40.74614275278667,-73.82593533393485,Asian Restaurant
9417,Queensboro Hill,40.7445723092867,-73.82580915110559,Chase Bank,40.7456958,-73.8257467,Bank
9418,Queensboro Hill,40.7445723092867,-73.82580915110559,Ace  Bagel & Rolls,40.74367020856401,-73.82580623846098,Bagel Shop
9419,Queensboro Hill,40.7445723092867,-73.82580915110559,88 Canteen,40.74394216997164,-73.82586206505242,Chinese Restaurant
9420,Queensboro Hill,40.7445723092867,-73.82580915110559,FruiTea (FKA Red Apple),40.746259452147,-73.82601059642177,Frozen Yogurt Shop
9421,Queensboro Hill,40.7445723092867,-73.82580915110559,Yong Fa Supermarket,40.7434926254424,-73.82566852051764,Supermarket
9422,Queensboro Hill,40.7445723092867,-73.82580915110559,Long Island Expressway at Exit 23,40.742247696186794,-73.825376275662,Intersection
9423,Queensboro Hill,40.7445723092867,-73.82580915110559,Mateos Park,40.742152600205785,-73.82756765488456,Park
9424,Queensboro Hill,40.7445723092867,-73.82580915110559,MTA - Q44/Q20 Bus Stop,40.741620079738446,-73.82520122661553,Bus Station
9425,Queensboro Hill,40.7445723092867,-73.82580915110559,Turtle Playground,40.741729736328125,-73.82734680175781,Playground
9426,Queensboro Hill,40.7445723092867,-73.82580915110559,Recovery Room sports bar,40.74613814219034,-73.83109904686414,Bar
9427,Hillcrest,40.723824901829204,-73.79760300912672,Carnesecca Arena,40.72402914913341,-73.79445765744263,College Basketball Court
9428,Hillcrest,40.723824901829204,-73.79760300912672,D'Angelo Center,40.72271712769394,-73.79604941751279,College Academic Building
9429,Hillcrest,40.723824901829204,-73.79760300912672,Wo Kee Noodle,40.72304496588971,-73.79978649886627,Dim Sum Restaurant
9430,Hillcrest,40.723824901829204,-73.79760300912672,Baskin-Robbins,40.722978909580966,-73.7994614428566,Ice Cream Shop
9431,Hillcrest,40.723824901829204,-73.79760300912672,AT&T Store,40.7229914,-73.8006786,Mobile Phone Shop
9432,Hillcrest,40.723824901829204,-73.79760300912672,Dunkin',40.72296235251937,-73.79946305398465,Donut Shop
9433,Hillcrest,40.723824901829204,-73.79760300912672,The UPS Store,40.7257413,-73.7924724,Shipping Store
9434,Hillcrest,40.723824901829204,-73.79760300912672,7-Eleven,40.7232238499731,-73.8000744581222,Convenience Store
9435,Hillcrest,40.723824901829204,-73.79760300912672,Dunkin',40.723095342315084,-73.79490708512525,Donut Shop
9436,Hillcrest,40.723824901829204,-73.79760300912672,Chang Xin Foods Market Inc.,40.72305611428239,-73.80054975366757,Grocery Store
9437,Hillcrest,40.723824901829204,-73.79760300912672,Starbucks,40.72278120784277,-73.79607982554525,Coffee Shop
9438,Hillcrest,40.723824901829204,-73.79760300912672,Sullivan Hall,40.72193796878467,-73.79676875906597,College Academic Building
9439,Hillcrest,40.723824901829204,-73.79760300912672,D'Angelo Center Food Court,40.72235783116957,-73.79655549273419,Food Court
9440,Hillcrest,40.723824901829204,-73.79760300912672,Marillac Cafeteria,40.72305124631918,-73.79477250817799,College Cafeteria
9441,Hillcrest,40.723824901829204,-73.79760300912672,Marillac Terrace,40.72300795989303,-73.79479872154286,Food
9442,Hillcrest,40.723824901829204,-73.79760300912672,Golden Island Supermarket,40.72568275868446,-73.79280353360845,Market
9443,Hillcrest,40.723824901829204,-73.79760300912672,St. Johns Pharmacy,40.72260230427534,-73.79417657818962,Pharmacy
9444,Ravenswood,40.761704526054146,-73.93157506072878,C Town Supermarket,40.76119011672466,-73.93109567998317,Grocery Store
9445,Ravenswood,40.761704526054146,-73.93157506072878,Kondo,40.762529020490646,-73.92647158321388,Japanese Restaurant
9446,Ravenswood,40.761704526054146,-73.93157506072878,Tamashii Ramen,40.762716664012544,-73.92680165864232,Ramen Restaurant
9447,Ravenswood,40.761704526054146,-73.93157506072878,Sami's Kebab House,40.75840750994224,-73.93309012994509,Afghan Restaurant
9448,Ravenswood,40.761704526054146,-73.93157506072878,New York Pão de Queijo,40.762600555726785,-73.92599225210006,Brazilian Restaurant
9449,Ravenswood,40.761704526054146,-73.93157506072878,Los Portales,40.76326709322027,-73.92807735752173,Taco Place
9450,Ravenswood,40.761704526054146,-73.93157506072878,Family Market,40.762574683333355,-73.92634212970732,Food & Drink Shop
9451,Ravenswood,40.761704526054146,-73.93157506072878,Aliada Restaurant,40.762558,-73.9261885,Greek Restaurant
9452,Ravenswood,40.761704526054146,-73.93157506072878,New York City Bagel & Coffee House,40.762452,-73.92653,Bagel Shop
9453,Ravenswood,40.761704526054146,-73.93157506072878,Botte Bar,40.76326517455829,-73.92809098763414,Italian Restaurant
9454,Ravenswood,40.761704526054146,-73.93157506072878,Bel Aire Diner,40.765369,-73.931543,Diner
9455,Ravenswood,40.761704526054146,-73.93157506072878,Wine Stop NYC,40.76217642707702,-73.92589039198194,Liquor Store
9456,Ravenswood,40.761704526054146,-73.93157506072878,Kinship Coffee Roasters,40.76197943261347,-73.92571985721588,Coffee Shop
9457,Ravenswood,40.761704526054146,-73.93157506072878,La Sala,40.763193530004,-73.92857138136692,Lounge
9458,Ravenswood,40.761704526054146,-73.93157506072878,Bund On Broadway,40.763065000000005,-73.928221,Chinese Restaurant
9459,Ravenswood,40.761704526054146,-73.93157506072878,Arepas Grill,40.7649789,-73.9304299,Latin American Restaurant
9460,Ravenswood,40.761704526054146,-73.93157506072878,Abi Sushi,40.760319851514325,-73.92647806555378,Sushi Restaurant
9461,Ravenswood,40.761704526054146,-73.93157506072878,Fatima's Halal Kitchen,40.76307107742646,-73.92753602003499,Chinese Restaurant
9462,Ravenswood,40.761704526054146,-73.93157506072878,Bakeway NYC,40.76311282589097,-73.92766673546537,Café
9463,Ravenswood,40.761704526054146,-73.93157506072878,City Fresh Market,40.765389500004936,-73.93083577747048,Market
9464,Ravenswood,40.761704526054146,-73.93157506072878,Beauty Palace Salon & Spa,40.762629535520496,-73.92647355794907,Salon / Barbershop
9465,Ravenswood,40.761704526054146,-73.93157506072878,Greek Souvlaki Stand,40.761894763686236,-73.92564598849982,Food Truck
9466,Ravenswood,40.761704526054146,-73.93157506072878,Palace Fried Chicken,40.7597946305918,-73.93679493562549,Fried Chicken Joint
9467,Ravenswood,40.761704526054146,-73.93157506072878,Aladdin Sweets and Restaurant,40.75726191958214,-73.93115910851104,Indian Restaurant
9468,Ravenswood,40.761704526054146,-73.93157506072878,Mahin Deli & Grocery Inc.,40.75746224230028,-73.93122540645986,Deli / Bodega
9469,Ravenswood,40.761704526054146,-73.93157506072878,One Stop Pizza,40.75743329504099,-73.93159850295947,Pizza Place
9470,Ravenswood,40.761704526054146,-73.93157506072878,Exquisito,40.7596491,-73.93661209999999,Cuban Restaurant
9471,Lindenwood,40.66391841925139,-73.84963782402441,Kawaii,40.66646331832032,-73.85173452198957,Japanese Restaurant
9472,Lindenwood,40.66391841925139,-73.84963782402441,La Villa,40.66659324453285,-73.85212485457131,Pizza Place
9473,Lindenwood,40.66391841925139,-73.84963782402441,All American Bagel and Barista,40.66667676997172,-73.85090202885482,Deli / Bodega
9474,Lindenwood,40.66391841925139,-73.84963782402441,Key Food,40.666451,-73.851191,Fruit & Vegetable Store
9475,Lindenwood,40.66391841925139,-73.84963782402441,Chase Bank,40.666802891197115,-73.85091266136232,Bank
9476,Lindenwood,40.66391841925139,-73.84963782402441,Dunkin',40.666591291245986,-73.85202266380634,Donut Shop
9477,Lindenwood,40.66391841925139,-73.84963782402441,Food Emporium,40.666689,-73.851198,Grocery Store
9478,Lindenwood,40.66391841925139,-73.84963782402441,Weight Watchers,40.66283287564674,-73.85272023745351,Weight Loss Center
9479,Lindenwood,40.66391841925139,-73.84963782402441,Linden Park Pharmacy,40.666831,-73.851353,Pharmacy
9480,Lindenwood,40.66391841925139,-73.84963782402441,GraceAnn's Cakes & Cake Toppers,40.66724395751953,-73.8499984741211,Bakery
9481,Lindenwood,40.66391841925139,-73.84963782402441,La Torre Bakery,40.66311725469125,-73.85415356209955,Bakery
9482,Lindenwood,40.66391841925139,-73.84963782402441,Loco's Gym,40.66316627372548,-73.85426267811728,Gym
9483,Lindenwood,40.66391841925139,-73.84963782402441,The Carlton II,40.66688818532981,-73.84610259005333,Hotel
9484,Laurelton,40.66788389660247,-73.74025607989822,Henrica's Restaurant And Lounge,40.666813,-73.73652,Caribbean Restaurant
9485,Laurelton,40.66788389660247,-73.74025607989822,Golden Krust,40.667382234743044,-73.73739489124435,Caribbean Restaurant
9486,Laurelton,40.66788389660247,-73.74025607989822,LIRR - Rosedale Station,40.66588877709627,-73.7355951360247,Train Station
9487,Laurelton,40.66788389660247,-73.74025607989822,TrianglePark,40.66527832750111,-73.73968651036638,Sculpture Garden
9488,Laurelton,40.66788389660247,-73.74025607989822,New francis beauty supply,40.66697810925828,-73.7367961239117,Cosmetics Shop
9489,Laurelton,40.66788389660247,-73.74025607989822,Princess Nails,40.66686656803516,-73.73628105082811,Cosmetics Shop
9490,Laurelton,40.66788389660247,-73.74025607989822,Laurelton Park,40.670598419505524,-73.73589969343945,Park
9491,Laurelton,40.66788389660247,-73.74025607989822,G's Reataurant - Bar & Bakery,40.664736,-73.736268,Caribbean Restaurant
9492,Lefrak City,40.736074570830795,-73.8625247141374,Popeyes Louisiana Kitchen,40.73730143762257,-73.86425464490152,Fried Chicken Joint
9493,Lefrak City,40.736074570830795,-73.8625247141374,Panera Bread,40.73342763659789,-73.86334407669337,Bakery
9494,Lefrak City,40.736074570830795,-73.8625247141374,Great Wall Supermarket,40.736373423969674,-73.8591858625726,Fruit & Vegetable Store
9495,Lefrak City,40.736074570830795,-73.8625247141374,Ulta Beauty,40.7331245,-73.8632635,Cosmetics Shop
9496,Lefrak City,40.736074570830795,-73.8625247141374,Rego Center,40.73298720283457,-73.86313449536031,Shopping Mall
9497,Lefrak City,40.736074570830795,-73.8625247141374,Pier 1 Imports,40.73246393059588,-73.86335310681534,Furniture / Home Store
9498,Lefrak City,40.736074570830795,-73.8625247141374,Subway,40.7331637095959,-73.8637812286824,Sandwich Place
9499,Lefrak City,40.736074570830795,-73.8625247141374,ALDI Food Market,40.7334093,-73.8624119,Supermarket
9500,Lefrak City,40.736074570830795,-73.8625247141374,Liquor & Wine Warehouse,40.7363833916963,-73.85777130011255,Liquor Store
9501,Lefrak City,40.736074570830795,-73.8625247141374,Florence Cleaners,40.737097273968786,-73.86451660628391,Dry Cleaner
9502,Lefrak City,40.736074570830795,-73.8625247141374,Costco,40.73315483635352,-73.86370807647576,Warehouse Store
9503,Lefrak City,40.736074570830795,-73.8625247141374,Century 21 Department Store,40.7333304,-73.8635717,Department Store
9504,Lefrak City,40.736074570830795,-73.8625247141374,Chipotle Mexican Grill,40.7332441,-73.8638964,Mexican Restaurant
9505,Lefrak City,40.736074570830795,-73.8625247141374,Gong Cha,40.73316353702662,-73.86279961597211,Bubble Tea Shop
9506,Lefrak City,40.736074570830795,-73.8625247141374,LongHorn Steakhouse,40.7343726355465,-73.86777877807617,Steakhouse
9507,Lefrak City,40.736074570830795,-73.8625247141374,JCPenney,40.7349792,-73.8678085,Department Store
9508,Lefrak City,40.736074570830795,-73.8625247141374,SEPHORA inside JCPenney,40.734995051818736,-73.86778773434122,Cosmetics Shop
9509,Lefrak City,40.736074570830795,-73.8625247141374,Chase Bank,40.7380247,-73.8602381,Bank
9510,Lefrak City,40.736074570830795,-73.8625247141374,HI-TEK AUTO REPAIR INC.,40.7396246,-73.86432930000001,Auto Workshop
9511,Lefrak City,40.736074570830795,-73.8625247141374,Queens blvd. Parking lot,40.733345724846416,-73.86612724819103,Shop & Service
9512,Lefrak City,40.736074570830795,-73.8625247141374,Best Taste Bakery,40.7388801574707,-73.86640930175781,Bakery
9513,Lefrak City,40.736074570830795,-73.8625247141374,Foresthill Spa,40.73788106729842,-73.85761653041881,Spa
9514,Belle Harbor,40.57615556543109,-73.8540175039252,The Rockaways,40.57625018376531,-73.84939834217174,Beach
9515,Belle Harbor,40.57615556543109,-73.8540175039252,Beach 136 Street,40.57609348843206,-73.85532751325336,Beach
9516,Belle Harbor,40.57615556543109,-73.8540175039252,Pico Mexican Restaurant,40.57835190592994,-73.84947008221879,Mexican Restaurant
9517,Belle Harbor,40.57615556543109,-73.8540175039252,Jamesons Pub,40.578451592591904,-73.8495135386924,Pub
9518,Belle Harbor,40.57615556543109,-73.8540175039252,Ciro's Pastry,40.57832759678173,-73.84935544127949,Bakery
9519,Belle Harbor,40.57615556543109,-73.8540175039252,Plum Tomatoes,40.57840622821483,-73.84934047718845,Italian Restaurant
9520,Belle Harbor,40.57615556543109,-73.8540175039252,Dunkin',40.5787572034717,-73.84936391410349,Donut Shop
9521,Belle Harbor,40.57615556543109,-73.8540175039252,Harbor Light Pub,40.57761878283454,-73.84967401022975,Pub
9522,Belle Harbor,40.57615556543109,-73.8540175039252,Beach Bagel,40.57883128519199,-73.84964048303452,Bagel Shop
9523,Belle Harbor,40.57615556543109,-73.8540175039252,East Meets West,40.5784354487344,-73.8494738227336,Chinese Restaurant
9524,Belle Harbor,40.57615556543109,-73.8540175039252,End Of The A,40.578786,-73.849772,Boutique
9525,Belle Harbor,40.57615556543109,-73.8540175039252,Bon Appetite Specialty Food Store,40.578376074377985,-73.84936139494964,Deli / Bodega
9526,Belle Harbor,40.57615556543109,-73.8540175039252,Rockaway Beach - 133rd Street,40.572761682407496,-73.8507843017578,Beach
9527,Belle Harbor,40.57615556543109,-73.8540175039252,Blue Beach Nail,40.57851374119118,-73.84944859417914,Spa
9528,Belle Harbor,40.57615556543109,-73.8540175039252,Selina Nail Salon,40.57817,-73.849034,Spa
9529,Belle Harbor,40.57615556543109,-73.8540175039252,Belle Harbor Chemists,40.578282,-73.849004,Pharmacy
